,type,year,party,vague_score,decade,subj_score,emot_score
1328,PMQs,2000-10-25,LAB,0.17555828596991,2000,0.10306931611047719,0.16802411593646224
1329,PMQs,2000-11-01,LAB,0.17518172549169206,2000,0.10452223906362455,0.16861654708203472
1330,PMQs,2000-11-08,LAB,0.17510840359061408,2000,0.10610985525599674,0.16661695779293037
1331,PMQs,2000-11-15,LAB,0.17599741788243065,2000,0.1029379391028145,0.16674968426110157
1332,PMQs,2000-11-29,LAB,0.17537708636300983,2000,0.09213417981028187,0.1685864300326312
1333,PMQs,2000-12-13,LAB,0.17513669791317327,2000,0.10317966525557937,0.16434561835985143
1334,PMQs,2000-12-20,LAB,0.17413807172807194,2000,0.09759808370165277,0.16859234753009583
1335,PMQs,2001-01-10,LAB,0.17475572822966912,2000,0.09735927941426337,0.164762782366617
1336,PMQs,2001-01-17,LAB,0.17578264001162397,2000,0.09960417699810345,0.16571342443644596
1337,PMQs,2001-01-24,LAB,0.1754633531531753,2000,0.10208474068476872,0.17141764028499273
1338,PMQs,2001-02-14,LAB,0.17498215817014615,2000,0.10525602976979871,0.16505710702081128
1339,PMQs,2001-02-28,LAB,0.17516275015778637,2000,0.10464062539958323,0.1709343206716062
1340,PMQs,2001-03-07,LAB,0.17472866365393672,2000,0.10938289276612237,0.16817001629657774
1341,PMQs,2001-03-14,LAB,0.17488499383488926,2000,0.11276659842893186,0.1689342921846674
1342,PMQs,2001-03-21,LAB,0.17347812444172628,2000,0.10764384183252829,0.16774154471611236
1343,PMQs,2001-03-28,LAB,0.17509701529479932,2000,0.10139471406329513,0.16762104288338361
1344,PMQs,2001-04-04,LAB,0.17463508247598675,2000,0.09832064418247684,0.1692789882890242
1345,PMQs,2001-04-25,LAB,0.17534611300594205,2000,0.10280150890905898,0.16852387853862566
1346,PMQs,2001-05-09,LAB,0.1753695219033764,2000,0.10550489189045768,0.16911707301700016
1347,PMQs,2001-06-27,LAB,0.17559455618358513,2000,0.10701471338563515,0.16703004133653052
1348,PMQs,2001-07-04,LAB,0.17647075312408497,2000,0.10136175341428007,0.16857299452128754
1349,PMQs,2001-07-18,LAB,0.17564575852453726,2000,0.1007251159332911,0.17003553520302492
1350,PMQs,2001-10-17,LAB,0.17623620397407744,2000,0.11567625688825231,0.17534120690915878
1351,PMQs,2001-10-24,LAB,0.1754407667910754,2000,0.11042958772079625,0.1707023064938271
1352,PMQs,2001-11-07,LAB,0.1750505589577644,2000,0.10628113731397766,0.16956800506771838
1353,PMQs,2001-11-14,LAB,0.17520150512873528,2000,0.10235009670365953,0.1701902974777962
1354,PMQs,2001-11-21,LAB,0.17461346655921928,2000,0.11362247199641762,0.16820063148491557
1355,PMQs,2001-12-05,LAB,0.17486336327114957,2000,0.10447768274570994,0.1686483320074095
1356,PMQs,2001-12-12,LAB,0.1751773660914868,2000,0.0973430557368908,0.1719726359375541
1357,PMQs,2001-12-19,LAB,0.17497523278592772,2000,0.10791737177280981,0.16819929953944798
1358,PMQs,2002-01-16,LAB,0.17532053696993033,2000,0.1027815751240972,0.16801822689742585
1359,PMQs,2002-01-23,LAB,0.17397684131295021,2000,0.10008388553394587,0.1676604308364554
1360,PMQs,2002-01-30,LAB,0.1748400124576815,2000,0.09541850978243219,0.17137460567480992
1361,PMQs,2002-02-13,LAB,0.17579808203913905,2000,0.1010944588992036,0.16834665492128156
1362,PMQs,2002-02-27,LAB,0.17495995370527828,2000,0.10780280328365109,0.16790097329113923
1363,PMQs,2002-03-06,LAB,0.17528048708065902,2000,0.10543604534197477,0.16669226110885413
1364,PMQs,2002-03-20,LAB,0.17524758141149502,2000,0.09558766070828614,0.16894856749619136
1365,PMQs,2002-04-10,LAB,0.17477343525381372,2000,0.10344645257687582,0.1702629054475923
1366,PMQs,2002-04-17,LAB,0.17530670732371323,2000,0.09954310457985102,0.16978120676464775
1367,PMQs,2002-05-01,LAB,0.1757174673679437,2000,0.10110274730579184,0.17012640666220544
1368,PMQs,2002-05-08,LAB,0.17497631196666202,2000,0.1031387718168547,0.17289616892935633
1369,PMQs,2002-05-15,LAB,0.1756669320295272,2000,0.1011954136228906,0.16992626310527292
1370,PMQs,2002-06-12,LAB,0.17533346055709056,2000,0.11002848476936256,0.1707147464066442
1371,PMQs,2002-06-19,LAB,0.17567388518795285,2000,0.10194023154995029,0.1682916623112786
1372,PMQs,2002-07-10,LAB,0.17527326659101816,2000,0.09930636265904154,0.1695963333444673
1373,PMQs,2002-07-17,LAB,0.1749451378460675,2000,0.10355579725919734,0.17055062269541876
1374,PMQs,2002-07-24,LAB,0.17546180406641942,2000,0.10896170767638999,0.17183733177142968
1375,PMQs,2002-10-23,LAB,0.17355111029195933,2000,0.1126492709762416,0.1717864907470893
1376,PMQs,2002-10-30,LAB,0.17422370879624094,2000,0.10217955257966782,0.1738574829667123
1377,PMQs,2002-11-06,LAB,0.1752001718414608,2000,0.10917434582309095,0.16975987823647964
1378,PMQs,2002-11-27,LAB,0.17543917945339263,2000,0.10927595869903722,0.16821669448528595
1379,PMQs,2002-12-04,LAB,0.17580777453897345,2000,0.10051609310400493,0.16945641818174298
1380,PMQs,2002-12-11,LAB,0.17503870561927704,2000,0.10193469454535906,0.1692126315483308
1381,PMQs,2003-01-08,LAB,0.1756086229185977,2000,0.10223793712656118,0.1717261959626569
1382,PMQs,2003-01-15,LAB,0.17496654206443094,2000,0.11269624658622061,0.1718417833049315
1383,PMQs,2003-01-22,LAB,0.17579470757390359,2000,0.09819969185886694,0.16969864532693776
1384,PMQs,2003-02-26,LAB,0.17505076018720034,2000,0.10848350947264038,0.17068544491651236
1385,PMQs,2003-03-12,LAB,0.1750051824277956,2000,0.10745713895541195,0.17100789744736658
1386,PMQs,2003-03-19,LAB,0.17601389361697567,2000,0.10800629729451314,0.17166379478675825
1387,PMQs,2003-03-26,LAB,0.17464416695166932,2000,0.10625676730833965,0.17458218373060413
1388,PMQs,2003-04-09,LAB,0.17615408676888086,2000,0.10651131989382695,0.17221328765182864
1389,PMQs,2003-04-30,LAB,0.17488643534475648,2000,0.10758311824982371,0.16845003240611708
1390,PMQs,2003-05-07,LAB,0.17568865599581776,2000,0.10079202641369446,0.16865240646796884
1391,PMQs,2003-05-21,LAB,0.1752459249321439,2000,0.10679335530145136,0.16882678138666143
1392,PMQs,2003-06-04,LAB,0.17432164421861332,2000,0.10325300101401942,0.1704050621372466
1393,PMQs,2003-06-11,LAB,0.17464558322062337,2000,0.10131853892822437,0.16828681034370727
1394,PMQs,2003-06-25,LAB,0.1756825370664785,2000,0.11224661563944081,0.1709663583880982
1395,PMQs,2003-07-02,LAB,0.1753215237826914,2000,0.09833475022826917,0.1664126394137192
1396,PMQs,2003-07-09,LAB,0.17555628687991226,2000,0.10403405852594814,0.1711508294156996
1397,PMQs,2003-09-10,LAB,0.17606173359698551,2000,0.11141883518651664,0.16981919178760022
1398,PMQs,2003-09-17,LAB,0.1745524405421362,2000,0.10975413010696976,0.17072697497734343
1399,PMQs,2003-10-29,LAB,0.17644446638028907,2000,0.10684666208087003,0.17141709246376163
1400,PMQs,2003-11-05,LAB,0.17572865143104105,2000,0.11012448786443532,0.17003326545771533
1401,PMQs,2003-11-12,LAB,0.1750379347324163,2000,0.102011802366159,0.17218621207992124
1402,PMQs,2003-12-03,LAB,0.17640187133773713,2000,0.10399386382436253,0.17258332113027763
1403,PMQs,2003-12-10,LAB,0.17632180357115768,2000,0.10337812721693646,0.1702583744126157
1404,PMQs,2003-12-17,LAB,0.1772761953520368,2000,0.09760114088970899,0.1688961541331521
1405,PMQs,2004-01-14,LAB,0.17629863482173444,2000,0.0984120304554877,0.17011881590040392
1406,PMQs,2004-01-21,LAB,0.1763106156172204,2000,0.1001372181530551,0.16984693019739747
1407,PMQs,2004-01-28,LAB,0.17492222294709028,2000,0.1044498804979105,0.16828434033109765
1408,PMQs,2004-02-11,LAB,0.1755355425052574,2000,0.11756182299240454,0.17417799246403295
1409,PMQs,2004-02-25,LAB,0.1752433653617316,2000,0.1046382609603754,0.16737670027695215
1410,PMQs,2004-03-03,LAB,0.1763884200574621,2000,0.10028063767461606,0.1718020547110897
1411,PMQs,2004-05-12,LAB,0.17566002303749093,2000,0.10190458220960648,0.17259016519400164
1412,PMQs,2004-05-26,LAB,0.17582269264010317,2000,0.1059836671228271,0.1727889461971914
1413,PMQs,2004-06-16,LAB,0.17519308046004084,2000,0.10462666483457018,0.17065902094467403
1414,PMQs,2004-06-30,LAB,0.1760030057489692,2000,0.10259412147403062,0.171046946642125
1415,PMQs,2004-07-07,LAB,0.17600511707006003,2000,0.10003498859212782,0.1676302855375375
1416,PMQs,2004-07-14,LAB,0.17582367240974364,2000,0.09743480957890206,0.16751671989997932
1417,PMQs,2004-09-08,LAB,0.1757502077210291,2000,0.11199949660307523,0.17009137099791158
1418,PMQs,2004-09-15,LAB,0.1758844968003446,2000,0.09958407617008981,0.16845734733914416
1419,PMQs,2006-06-07,LAB,0.17586551271402767,2000,0.10045835312380923,0.17042470831280437
1420,PMQs,2006-06-14,LAB,0.1756525094831094,2000,0.09712991483698115,0.16936038729455744
1421,PMQs,2006-06-28,LAB,0.1761075530660206,2000,0.10759577468304053,0.17134778618152438
1422,PMQs,2006-07-12,LAB,0.1750358920866197,2000,0.10000811912904845,0.17169667004564712
1423,PMQs,2006-10-11,LAB,0.17652477836868474,2000,0.10074774140608368,0.17331528316123074
1424,PMQs,2006-10-18,LAB,0.1759380183845997,2000,0.10821759475761851,0.17258633918363764
1425,PMQs,2006-10-25,LAB,0.17538421487915218,2000,0.10277567329594062,0.17225785559768422
1426,PMQs,2006-11-22,LAB,0.17592643774082994,2000,0.10109525917566148,0.17280417072075488
1427,PMQs,2006-12-06,LAB,0.17597486933529952,2000,0.09504542110535716,0.17129457376937005
1428,PMQs,2007-01-10,LAB,0.1763770369299337,2000,0.09528575031919137,0.16890749324410037
1429,PMQs,2007-01-17,LAB,0.17510047449692212,2000,0.10378393798125296,0.1731467751641774
1430,PMQs,2007-01-24,LAB,0.1755051114891495,2000,0.10758515916863472,0.17342678865641067
1431,PMQs,2007-02-07,LAB,0.1759455312116426,2000,0.10115245926345118,0.17423753659709476
1432,PMQs,2007-02-21,LAB,0.17569759897782702,2000,0.10776418895796824,0.1722697185153436
1433,PMQs,2007-02-28,LAB,0.17632490010291235,2000,0.09836055142216589,0.17106907163425564
1434,PMQs,2007-03-14,LAB,0.17471137905328135,2000,0.11031399578240968,0.17493557872093676
1435,PMQs,2007-03-21,LAB,0.17645075458160622,2000,0.09433291840962386,0.17361541379402262
1436,PMQs,2007-03-28,LAB,0.17595738026441443,2000,0.09986224250815497,0.1710419643785217
1437,PMQs,2007-04-25,LAB,0.17564513940921658,2000,0.10951905733170239,0.17327566915783255
1438,PMQs,2007-05-02,LAB,0.1766350427488585,2000,0.098940062641229,0.17201554628698063
1439,PMQs,2007-05-09,LAB,0.17633199725078186,2000,0.10625431252081911,0.17260596844599527
1440,PMQs,2007-05-23,LAB,0.17667558928635,2000,0.10415986145865222,0.17126177519609495
1441,PMQs,2007-06-06,LAB,0.1759811230621351,2000,0.10819599647171385,0.17292115379923634
1442,PMQs,2007-06-13,LAB,0.17684661785770875,2000,0.10533300863835093,0.1709558827833123
1443,PMQs,2007-06-27,LAB,0.1764785702062001,2000,0.10251802791432625,0.17603768619426696
1444,PMQs,2007-07-04,LAB,0.1758684420011632,2000,0.10345865776640276,0.1711715151924416
1445,PMQs,2007-07-11,LAB,0.17670613653038997,2000,0.10277196763788658,0.17019802826067065
1446,PMQs,2007-07-18,LAB,0.1760767912270908,2000,0.10160184606379222,0.16954275400848112
1447,PMQs,2007-07-25,LAB,0.1757784308321501,2000,0.11159107745272105,0.1716923552858362
1448,PMQs,2007-10-10,LAB,0.17564428697516477,2000,0.10548577455496484,0.16811099379013628
1449,PMQs,2007-10-17,LAB,0.17736374187298334,2000,0.1102848192291333,0.16848899447652968
1450,PMQs,2007-10-24,LAB,0.17605571592678732,2000,0.10656151022872412,0.16809566041816318
1451,PMQs,2007-11-14,LAB,0.17652766354292546,2000,0.10885403407837291,0.16909092524713065
1452,PMQs,2007-11-21,LAB,0.17518924558964066,2000,0.1031618505400003,0.16981783042790086
1453,PMQs,2007-11-28,LAB,0.1760767061542761,2000,0.10209222503840897,0.16936041292484807
1454,PMQs,2007-12-05,LAB,0.17633977829648886,2000,0.1056319019777949,0.16644426267737195
1455,PMQs,2007-12-12,LAB,0.1775216442683916,2000,0.09890892802768135,0.16988811578538435
1456,PMQs,2008-01-09,LAB,0.17649282488117674,2000,0.09500035065354892,0.16883771231299444
1457,PMQs,2008-01-16,LAB,0.1761752989998879,2000,0.10466821895266595,0.16807907209909817
1458,PMQs,2008-01-23,LAB,0.1760237224167965,2000,0.10372978263730334,0.16841140971486196
1459,PMQs,2008-01-30,LAB,0.1759935406572829,2000,0.0964380267431432,0.16537161239395004
1460,PMQs,2008-02-06,LAB,0.1742363388357747,2000,0.10558412973098423,0.16793526360040137
1461,PMQs,2008-02-20,LAB,0.1755093347442819,2000,0.09812846044254504,0.16740369958499365
1462,PMQs,2008-02-27,LAB,0.17478303093840447,2000,0.11046628458283425,0.16994740185653248
1463,PMQs,2008-03-05,LAB,0.17547508724109154,2000,0.10364456374737173,0.17020628150307318
1464,PMQs,2008-03-12,LAB,0.17552834029759265,2000,0.10449506563955739,0.16758174321492775
1465,PMQs,2008-03-26,LAB,0.17618114101867288,2000,0.10053273356161785,0.16831243225659523
1466,PMQs,2008-04-30,LAB,0.17437767718659572,2000,0.11109538924861645,0.17136413819518148
1467,PMQs,2008-05-07,LAB,0.17568439685691734,2000,0.10566893404339814,0.17220420539843678
1468,PMQs,2008-05-14,LAB,0.17688244770600023,2000,0.10417777032689063,0.17113977155301735
1469,PMQs,2008-05-21,LAB,0.17505187119196874,2000,0.10253889446254977,0.16910694086220854
1470,PMQs,2008-06-04,LAB,0.1753611465627968,2000,0.10916222427396813,0.17124763307168364
1471,PMQs,2008-06-11,LAB,0.17605030063574603,2000,0.10136281278385166,0.17073726435262512
1472,PMQs,2008-06-18,LAB,0.1753530382275126,2000,0.10303482696633312,0.17164128077127877
1473,PMQs,2008-06-25,LAB,0.1759209139274548,2000,0.0975809559597138,0.16847283449154393
1474,PMQs,2008-07-02,LAB,0.17641496467069315,2000,0.09967898061501371,0.16789673994033716
1475,PMQs,2008-07-16,LAB,0.17628064989651102,2000,0.10248204354697886,0.17065807597916344
1476,PMQs,2008-10-08,LAB,0.17634654562101285,2000,0.11413728384978328,0.16926136989366963
1477,PMQs,2008-10-22,LAB,0.17582576086248977,2000,0.11848929538303261,0.1703493437823611
1478,PMQs,2008-10-29,LAB,0.17501069816568743,2000,0.10406965985928243,0.1669863893870723
1479,PMQs,2008-11-05,LAB,0.17692569565249794,2000,0.09669786210405583,0.16574834876753136
1480,PMQs,2008-11-12,LAB,0.17499547222927503,2000,0.09869367148791716,0.17033315404548474
1481,PMQs,2008-11-19,LAB,0.17538895287817027,2000,0.11264036654235439,0.17150162059119872
1482,PMQs,2008-12-10,LAB,0.175323101547626,2000,0.11058254158024522,0.1688366609237769
1483,PMQs,2009-01-14,LAB,0.1761603573086525,2000,0.10889789015646326,0.16905180510078507
1484,PMQs,2009-01-21,LAB,0.17450017025093345,2000,0.10678959070064778,0.16999534119194842
1485,PMQs,2009-01-28,LAB,0.17485332676476412,2000,0.10520589492516262,0.16750815074233782
1486,PMQs,2009-02-04,LAB,0.17558781389580955,2000,0.11705993087322691,0.17334059424626183
1487,PMQs,2009-02-11,LAB,0.17448524147288688,2000,0.11017503937797676,0.1704411113254459
1488,PMQs,2009-02-25,LAB,0.18060666402015788,2000,0.08840495323148785,0.1814117994791417
1489,PMQs,2009-03-11,LAB,0.1759253578520548,2000,0.096852493905894,0.17174934966482316
1490,PMQs,2009-03-18,LAB,0.17601932049308963,2000,0.11017121834566712,0.17215593103755383
1491,PMQs,2009-04-01,LAB,0.17565318426618184,2000,0.10712662560543319,0.17335708378767709
1492,PMQs,2009-04-22,LAB,0.1756136067195973,2000,0.1110461724927992,0.1698166557157293
1493,PMQs,2009-04-29,LAB,0.1765243858751998,2000,0.10255131462500276,0.1720385685442563
1494,PMQs,2009-05-06,LAB,0.1765229561631023,2000,0.10770715319152663,0.16978998703863876
1495,PMQs,2009-05-13,LAB,0.17614869381302428,2000,0.11049895038877283,0.17099062465942308
1496,PMQs,2009-05-20,LAB,0.1756889654823581,2000,0.10548188799329149,0.17079385941644637
1497,PMQs,2009-06-03,LAB,0.17488251480281142,2000,0.10067519802564769,0.16854849750620043
1498,PMQs,2009-06-10,LAB,0.17543133838386368,2000,0.11206196845782203,0.16980162141054095
1499,PMQs,2009-06-17,LAB,0.17602066342707332,2000,0.1042209937211279,0.1706740335946258
1500,PMQs,2009-06-24,LAB,0.17691874754560274,2000,0.10721981098659561,0.16602307299053054
1501,PMQs,2009-07-01,LAB,0.17591094653087613,2000,0.1014921431535626,0.16799129731250811
1502,PMQs,2009-07-15,LAB,0.17602194735315144,2000,0.10204386381434787,0.17294219054682353
1503,PMQs,2009-10-14,LAB,0.17606231598567165,2000,0.109334641436782,0.17390257377211712
1504,PMQs,2009-10-21,LAB,0.17467386935312537,2000,0.11098006624682138,0.17073581534109483
1505,PMQs,2009-10-28,LAB,0.17553213556391103,2000,0.10473715773608373,0.17263420099222068
1506,PMQs,2009-11-04,LAB,0.17551874021714986,2000,0.1061472071816951,0.17296153958248692
1507,PMQs,2009-11-11,LAB,0.1764113046250076,2000,0.09718566226820684,0.17521847667247203
1508,PMQs,2009-11-25,LAB,0.17627498892726262,2000,0.10992621713575383,0.17322853213210454
1509,PMQs,2009-12-02,LAB,0.1769725924331882,2000,0.10136229590068241,0.1696712381608143
1510,PMQs,2009-12-09,LAB,0.17528006175749156,2000,0.09982284422239056,0.17301942177806584
1511,PMQs,2010-01-06,LAB,0.17610888833047714,2010,0.1081240920333229,0.16856200814598168
1512,PMQs,2010-01-13,LAB,0.17574594250123232,2010,0.09642407619771586,0.1730276592981745
1513,PMQs,2010-01-20,LAB,0.1760383045415408,2010,0.10752109381744926,0.17319820831942118
1514,PMQs,2010-02-03,LAB,0.17456503901786619,2010,0.09963557892346772,0.16988273281743316
1515,PMQs,2010-02-10,LAB,0.1756758411097395,2010,0.11231980722118068,0.17122999019822535
1516,PMQs,2010-02-24,LAB,0.17530137920448302,2010,0.11466893446560185,0.17552528997596353
1517,PMQs,2010-03-10,LAB,0.17545600092568747,2010,0.10357904350219871,0.17226103553747726
1518,PMQs,2010-03-17,LAB,0.17565925885520586,2010,0.10521239409301507,0.16885326313900953
1519,PMQs,2010-03-24,LAB,0.17550160845698634,2010,0.10060836312260474,0.16779690169471648
1520,PMQs,2010-04-07,LAB,0.17641341067347766,2010,0.10602476898682824,0.17095744625989262
1521,PMQs,2010-06-02,CON,0.17591299168212104,2010,0.11659557928394013,0.17414128135927287
1522,PMQs,2010-06-09,CON,0.1770015193986735,2010,0.11069299056189617,0.17445679369696449
1523,PMQs,2010-06-16,CON,0.17562460886159803,2010,0.10545178646605427,0.16949605501385087
1524,PMQs,2010-06-23,CON,0.1752091714129675,2010,0.1083709494663658,0.16916059174983863
1525,PMQs,2010-06-30,CON,0.17586953288188495,2010,0.10589974505813823,0.17073381666283324
1526,PMQs,2010-07-07,CON,0.17522462621016824,2010,0.10523718471296574,0.17165334845609162
1527,PMQs,2010-07-14,CON,0.17630814326836064,2010,0.1084785651232616,0.17231500100200547
1528,PMQs,2010-09-15,CON,0.17608372063201363,2010,0.10824138726403956,0.17257471156774068
1529,PMQs,2010-10-13,CON,0.1762316758676201,2010,0.1030849928750326,0.1703552149396844
1530,PMQs,2010-10-20,CON,0.17522060402034928,2010,0.10385940886558623,0.17430776298948927
1531,PMQs,2010-10-27,CON,0.17579501504426076,2010,0.10505211410611086,0.1700473020850864
1532,PMQs,2010-11-03,CON,0.17720756782974956,2010,0.10069111827013044,0.16930369169811063
1533,PMQs,2010-11-17,CON,0.1764105160903905,2010,0.0977013938236403,0.16886900191985654
1534,PMQs,2010-11-24,CON,0.1756065942961158,2010,0.1007097725217974,0.16912911429953442
1535,PMQs,2010-12-01,CON,0.1761007493279777,2010,0.1065005805110731,0.16972172013056755
1536,PMQs,2010-12-08,CON,0.17577640981709555,2010,0.11321153027392081,0.1709615288344645
1537,PMQs,2010-12-15,CON,0.17675521704796518,2010,0.10609484690163493,0.17027524670786942
1538,PMQs,2011-01-12,CON,0.1764300847845992,2010,0.10215195597634337,0.17192961542557114
1539,PMQs,2011-01-19,CON,0.17477488378478878,2010,0.10411252531590123,0.16948035779471882
1540,PMQs,2011-01-26,CON,0.17635495706882406,2010,0.10629784205889885,0.1707596577509279
1541,PMQs,2011-02-02,CON,0.1764963549357174,2010,0.10558384271748096,0.17278027897428744
1542,PMQs,2011-02-09,CON,0.1763705521249695,2010,0.09976187892039738,0.1695444121507757
1543,PMQs,2011-02-16,CON,0.17611418425460465,2010,0.10008056976445155,0.1738716309440381
